_id,address,company_name,email,phone_number,url
60cb2801e48bc0fd77b1795c,"Doha Festival City, First Floor, Court C,, Qatar",OnlyRoses,"[""gatemall@only-roses.com"",""festivalcity@only-roses.qa"",""doha@only-roses.qa""]",+974 4407 7294,https://www.only-roses.qa
60cb2812e48bc0fd77b1795d,"Office No.29 , Building No 80, Al Gharafa, Qatar",Green Planet Landscape,"[""name@email.com"",""greenplanet@outlook.com"",""info@greenplanetqa.com""]",+974 55455800.,https://www.greenplanetqa.com/
60cb281be48bc0fd77b1795e,"P.O.Box : 55704, Ibn Seena Street, Al Muntazah, Qatar",Gravity International LLC,"[""info@gravitywll.com""]",+974 4438 3810 / +974 7749 9633,https://webappqatar.com/
60cb2827e48bc0fd77b1795f,"Al Muntuzah, Qatar",Peace Enterprises WLL,"[""info@peaceentqatar.com""]",+974 44818482,https://peaceentqatar.com/
60cb2830e48bc0fd77b17960,"Property No. 12, Showroom No. 12 Street No. 340, Ain Khaled, Salwa Road, Qatar, Qatar",Trevi-design.com,"[""customersupport@trevi-design.com""]",  +974 446 908 65 ,https://trevi-design.com/
60cb285de48bc0fd77b17961,"PO Box 25422, Global Business Centre, Qatar",Dayim Equipment Rentals,"[""enquiry@dayimrentals.com""]",33491334 / +974-800-4372 |,https://dayimrentals.com/
60cb2863e48bc0fd77b17962," L9, Building 01, 3rd Floor, Global Business Centre, Al-Hitmi Village, Qatar",Brilliant Minds,"[""info@bmevents.qa""]",+974 44023912,https://bmevents.qa/
60cb286fe48bc0fd77b17963,"Street 3115, Building No. 19, Zone 91, Birkat Al Awamer, Qatar",Obaikan Equipment & Services W.L.L,"[""parts5@obaikanes.com"",""obaikan@obaikanes.com"",""sandeep@obaikanes.com""]",97455202988,https://obaikanes.com/
60cb2874e48bc0fd77b17964,"PO Box 32483, Al Reem Tower, Building Ground Floor, Near City Center, Shop No. 9 & 10, La Rose Te Sable Building, Airport Road, Near Crazy Signal, Qatar",AST Qatar,"[""westbay@astqatar.com"",""doha@astqatar.com"",""astaqtarinfo@gmail.com""]",44765000,http://astqatar.com/
60cb287ce48bc0fd77b17965,"Street 916, VILLA 34, 6GMR+8Q , Qatar",Amr flowers,"[""contact@amrflowers.qa""]",33683513,http://amrflowers.qa
60cb28b0e48bc0fd77b17966,"No.13, 4th Floor, Building 48, Zone 23, Street 31, Qatar",Springfield Trading,"[""info@springfieldqatar.com"",""info@springfield.qa""]",+974 4418 1695 / +974 5502 0590,http://springfieldqatar.com
60cb28b8e48bc0fd77b17967,"Oryx Business Center, Qatar",Zartek Technology,"[""info@zartek.qa""]",+974 55544847,https://zartek.qa
60cb28cde48bc0fd77b17968,"Office No. 26, First Floor, Al Falah Centre, Salwa Road, Qatar",LANCO ENGINEERING & CONTRACTING,"[""info@lancoengineering.com""]",44673183,https://www.lancoengineering.com/
60cb28dee48bc0fd77b17969,"Off#61, 6th Floor, Al Ezz Tower#4, Old Salata P.O. Box: 10776, Qatar",Focus Softnet Qatar WLL,"[""dm@focussoftnet.com"",""jane@example.com""]",+974 44 438 730,https://www.focussoftnet.com
